Updated On,State,"RT-PCR Test(Includes TrueNat,CBNAAT,CRISPR)",RAT(Rapid Antigen Test),Other Tests,Total Tested,Tag (Total Tested),Positive,Negative,Unconfirmed,Cumulative People In Quarantine,Total People Currently in Quarantine,Tag (People in Quarantine),Total People Released From Quarantine,Total People Quarantined,Tag(People in Quarantine),Cumulative People in Home Isolation,Total People Currently in Isolation,Tag(People in Isolation),People released from Home Isolation,"Cases outside Home Isolation i.e Institutional Isolation,Hospital Etc.",Cumulative People in Surveillance,Total People Currently in Surveillance,Tag(People in Surveillance),People released from Surveillance,Cumulative People in Observation,People released from Observation,People on ICU Beds,People on Ventilator,People on O2 Beds,Beds Occupied(Normal/Isolation),Total Num ICU Beds,Total Num Ventilators,Total Num of O2 Beds,Total Num Beds (Normal/Isolation) ,Total PPE,Total N95 Masks,COVID Enquiry Calls,Number of Containment Zones,Cumulative Number of Symptomatic Cases,Cumulative Number of Asymptomatic Cases,Unknown(Nature of Cases),Tag(Nature of Cases),Male(Confirmed Cases),Female(Confirmed Cases),Transgender(Confirmed Cases),Unknown(Confirmed Cases),Male(Deceased Cases),Female(Deceased Cases),Transgender(Deceased Cases),Unknown(Deceased Cases),Source1,Source2,Source3,Source 4
20/10/2020,Puducherry,,,,274238,Samples Sent,35624,237011,1603,57756,26580,Hospital,,31176,,,2580,Home,,1521,,,,,,,,,,,,207,,408,78721,19421,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3112,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
21/10/2020,Puducherry,,,,278193,Samples Sent,35799,241023,1371,57887,26709,Hospital,,31178,,,2542,Home,,1484,,,,,,,,,,,,207,,408,80570,20170,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3128,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
22/10/2020,Puducherry,,,,282040,Samples Sent,36011,244463,1566,58129,26850,Hospital,,31279,,,2517,Home,,1522, ,,,,,,,,,,,207,,408,79500,20060,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3156,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
23/10/2020,Puducherry,,,,285824,Samples Sent,36169,248100,1555,58366,27004,Hospital,,31362,,,2427,Home,,1548,,,,,,,,,,,,207,,408,79450,20000,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3171,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
24/10/2020,Puducherry,,,,289689,Samples Sent,36297,251888,1504,58376,27107,Hospital,,31269,,,2335,Home,,1577,,,,,,,,,,,,207,,408,79385,19870,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3224,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
25/10/2020,Puducherry,,,,292567,Samples Sent,36380,254963,1224,58549,27216,Hospital,,31333,,,2261,Home,,1543,,,,,,,,,,,,207,,408,80576,20464,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3225,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
26/10/2020,Puducherry,,,,293626,Samples Sent,36524,256349,753,58463,27285,Hospital,,31178,Home,,2179,Home,,1579,,,,,,,,,,,,207,,408,80476,20210,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3245,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
27/10/2020,Puducherry,,,,297195,Samples Sent,36671,259158,1366,58911,27413,Hospital,,31498,Home,,3196,Home,,1545,,,,,,,,,,,,207,,408,80426,20155,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3259,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
28/10/2020,Puducherry,,,,301167,Samples Sent,36773,262971,1423,59341,27509,Hospital,,31832,Home,,2146,Home,,1540,,,,,,,,,,,,207,,408,80255,21429,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3307,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
29/10/2020,Puducherry,,,,305068,Samples Sent,36954,266632,1482,59604,27630,Hospital,,31974,Home,,2123,Home,,1597,,,,,,,,,,,,207,,408,80196,21374,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3314,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
30/10/2020,Puducherry,,,,308629,Samples Sent,37103,270003,1523,59767,27743,Hospital,,32024,Home,,2102,Home,,1637,,,,,,,,,,,,207,,408,80130,21274,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3383,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
31/10/2020,Puducherry,,,,311807,Samples Sent,37208,273523,1076,59941,27860,Hospital,,32081,Home,,2074,Home,,1628,,,,,,,,,,,,207,,408,79845,21009,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3545,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
1/11/2020,Puducherry,,,,314989,Samples Sent,37304,276367,1318,59952,27949,Hospital,,32003,Home,,2309,Home,,860,,,,,,,,,,,,207,,408,79795,20959,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3448,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
2/11/2020,Puducherry,,,,317809,Samples Sent,37374,279253,1182,60113,27991,Hospital,,32122,Home,,2317,Home,,639,,,,,,,,,,,,207,,408,79745,20884,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3544,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
3/11/2020,Puducherry,,,,321813,Samples Sent,37523,282776,1514,60605,28120,Hospital,,32485,Home,,1817,Home,,628,,,,,,,,,,,,207,,408,80135,19110,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3475,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
4/11/2020,Puducherry,,,,325632,Samples Sent,37631,286377,1624,61160,28215,Hospital,,32945,Home,,1500,Home,,629,,,,,,,,,,,,207,,408,80076,19060,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3499,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
5/11/2020,Puducherry,,,,329907,Samples Sent,39772,288479,1656,61366,28293,Hospital,,33073,Home,,1303,Home,,526,,,,,,,,,,,,207,,408,79975,18930,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3525,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
6/11/2020,Puducherry,,,,333733,Samples Sent,39898,292192,1643,61751,28406,Hospital,,33345,Home,,1130,Home,,510,,,,,,,,,,,,207,,408,79705,18750,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3546,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
7/11/2020,Puducherry,,,,337714,Samples Sent,39971,295971,1772,61901,,Hospital,,,Home,,,,,,,,,,,,,,,,,207,,408,,,,,,,,,,,,,,,,,https://covid19dashboard.py.gov.in/LabTestReport,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
08/11/2020,Puducherry,,,,341534,Samples Sent,40066,300426,1042,62151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://covid19dashboard.py.gov.in/LabTestReport,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
09/11/2020,Puducherry,,,,344064,Samples Sent,40129,302901,1034,62146,,,,,,,687,Home,,399,,,,,,,,,,,,207,,408,81380,23600,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3604,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
10/11/2020,Puducherry,,,,347785,Samples Sent,40231,306196,1358,62301,,,,,,,728,Home,,343,,,,,,,,,,,,207,,408,81330,23530,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3626,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
11/11/2020,Puducherry,,,,351706,Samples Sent,40346,309883,1477,62263,,,,,,,725,Home,,352,,,,,,,,,,,,207,,408,81280,23845,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3646,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
12/11/2020,Puducherry,,,,355251,Samples Sent,40412,313419,1420,62806,,,,,,,726,Home,,345,,,,,,,,,,,,207,,408,81210,23745,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3671,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
13/11/2020,Puducherry,,,,358606,Samples Sent,40487,317003,1116,62955,,,,,,,738,Home,,335,,,,,,,,,,,,207,,408,81105,23605,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3686,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
14/11/2020,Puducherry,,,,361101,Samples Sent,40535,319812,754,63023,,,,,,,756,Home,,298,,,,,,,,,,,,207,,408,81455,23205,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3715,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
15/11/2020,Puducherry,,,,361570,Samples Sent,40560,320265,469,63064,,,,,,,695,Home,,289,,,,,,,,,,,,207,,408,,,,,,,,,,,,,,,,,https://covid19dashboard.py.gov.in/LabTestReport,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
16/11/2020,Puducherry,,,,363331,Samples Sent,40573,321971,787,63129,,,,,,,637,Home,,265,,,,,,,,,,,,207,,408,82305,22945,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3752,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
17/11/2020,Puducherry,,,,366689,Samples Sent,40645,325636,408,63330,,,,,,,587,Home,,256,,,,,,,,,,,,207,,408,82255,22845,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3774,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
18/11/2020,Puducherry,,,,370307,Samples Sent,40701,329504,102,63420,,,,,,34129,459,Home,,246,,,,,,,,,,,,207,,408,82155,22715,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3819,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
19/11/2020,Puducherry,,,,373826,Samples Sent,40770,332979,77,63659,,,,,,34287,421,Home,,249,,,,,,,,,,,,207,,408,83050,22460,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3814,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
20/11/2020,Puducherry,,,,377294,Samples Sent,40824,336376,94,,,,,,,34510,373,Home,,248,,,,,,,,,,,,207,,408,81950,22380,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3833,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
21/11/2020,Puducherry,,,,380831,Samples Sent,40889,339854,88,,231,Hospital,,,,34390,371,Home,,379,,,,,80510,46120,,,,,,207,,408,81865,22180,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3872,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
22/11/2020,Puducherry,,,,384417,Samples Sent,40935,343301,181,,,Hospital,,,,34491,,Home,,,,,,,,,,,,,,207,,408,,,,,,,,,,,,,,,,,https://covid19dashboard.py.gov.in/LabTestReport,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
23/11/2020,Puducherry,,,,387618,Samples Sent,,346460,196,,,Hospital,,,,34984,392,Home,,392,,,,,81262,46278,,,,,,207,,408,81815,22030,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3900,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
24/11/2020,Puducherry,,,,391854,Samples Sent,41014,350749,91,,228,Hospital,,,,35495,311,Home,,379,,,,,81953,46458,,,,,,207,,408,81765,21980,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3925,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
25/11/2020,Puducherry,,,,395113,Samples Sent,41065,353900,148,,230,Hospital,,,,35495,315,Home,,371,,,,,81984,46489,,,,,,207,,408,81615,21680,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3938,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
26/11/2020,Puducherry,,,,395810,Samples Sent,41086,354623,101,,,,,,,35737,,Home,,,,,,,,,,,,,,207,,408,,,,,,,,,,,,,,,,,https://covid19dashboard.py.gov.in/LabTestReport,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
27/11/2020,Puducherry,,,,397419,Samples Sent,41102,356234,83,,210,Hospital,,,,35920,304,Home,,349,,,,,82497,46577,,,,,,207,,408,81440,21247,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/3988,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
28/11/2020,Puducherry,,,,400323,Samples Sent,41148,359129,46,,194,Hospital,,,,36342,325,Home,,353,,,,,82919,46577,,,,,,207,,408,81440,21247,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4019,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
29/11/2020,Puducherry,,,,403249,Samples Sent,41181,361956,112,,178,Hospital,,,,36587,302,Home,,335,,,,,83266,46679,,,,,,207,,408,81440,21247,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4028,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
30/11/2020,Puducherry,,,,405325,Samples Sent,41214,364043,68,,171,Hospital,,,,36669,289,Home,,312,,,,,83383,46714,,,,,,207,,408,81345,21152,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4041,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
01/12/2020,Puducherry,,,,408641,Samples Sent,41267,367318,56,,145,Hospital,,,,37183,294,Home,,306,,,,,83992,46809,,,,,,207,,408,81295,21102,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4072,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
02/12/2020,Puducherry,,,,412072,Samples Sent,41327,370672,73,,152,Hospital,,,,37503,280,Home,,215,,,,,84398,46895,,,,,,207,,408,81245,20892,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4081,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
03/12/2020,Puducherry,,,,414952,Samples Sent,,373481,102,,165,Hospital,,,,37822,279,Home,,224,,,,,84768,46946,,,,,,207,,408,81195,20842,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4134,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
04/12/2020,Puducherry,,,,417259,Samples Sent,41415,375783,61,,153,Hospital,,,,38118,274,Home,,189,,,,,85237,47119,,,,,,207,,408,81045,20742,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4135,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
05/12/2020,Puducherry,,,,419060,Samples Sent,41459,377553,48,,,Hospital,,,,38127,,Home,,,,,,,,,,,,,,207,,408,,,,,,,,,,,,,,,,,,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
06/12/2020,Puducherry,,,,421165,Samples Sent,41494,379564,107,,190,Hospital,,,,38115,202,Home,,195,,,,,85332,47217,,,,,,207,,408,80895,20487,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4187,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
07/12/2020,Puducherry,,,,422816,Samples Sent,41520,381224,72,,206,Hospital,,,,38415,186,Home,,187,,,,,85683,47268,,,,,,207,,408,80815,20437,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4208,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
08/12/2020,Puducherry,,,,425700,Samples Sent,41562,384043,95,,209,Hospital,,,,38912,179,Home,,204,,,,,86441,47529,,,,,,207,,408,80680,20192,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4229,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
09/12/2020,Puducherry,,,,428947,Samples Sent,41580,386699,115,,208,Hospital,,,,39172,162,Home,,250,,,,,86769,47597,,,,,,207,,408,80630,20142,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4251,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
10/12/2020,Puducherry,,,,430517,Samples Sent,41604,388831,82,,209,Hospital,,,,39531,165,Home,,250,,,,,87284,47753,,,,,,207,,408,80580,20042,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4271,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
11/12/2020,Puducherry,,,,431982,Samples Sent,41647,390299,36,,204,Hospital,,,,39527,163,Home,,298,,,,,87315,47788,,,,,,207,,408,80500,19927,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4295,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
12/12/2020,Puducherry,,,,433791,Samples Sent,41668,392046,77,,209,Hospital,,,,39541,137,Home,,270,,,,,87361,47820,,,,,,207,,408,80220,19537,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4314,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
13/12/2020,Puducherry,,,,435570,Samples Sent,41717,393744,109,,201,Hospital,,,,39540,136,Home,,241,,,,,87426,47886,,,,,,207,,408,81525,21187,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4349,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
14/12/2020,Puducherry,,,,437551,Samples Sent,41738,395743,70,,201,Hospital,,,,39552,106,Home,,233,,,,,87450,47898,,,,,,207,,408,81370,21037,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4362,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
15/12/2020,Puducherry,,,,440944,Samples Sent,41776,399050,118,,197,Hospital,,,,39538,99,Home,,242,,,,,87470,47932,,,,,,207,,408,5090,222237,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4381,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
16/12/2020,Puducherry,,,,444444,Samples Sent,41886,402434,124,,201,Hospital,,,,43302,98,Home,,258,,,,,88784,45482,,,,,,207,,408,4945,222072,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4402,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
17/12/2020,Puducherry,,,,447588,Samples Sent,41886,405562,140,,204,Hospital,,,,42156,103,Home,,248,,,,,90328,48172,,,,,,207,,408,4870,221872,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4421,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
18/12/2020,Puducherry,,,,450501,Samples Sent,41937,408468,96,,199,Hospital,,,,42182,117,Home,,252,,,,,90410,48228,,,,,,207,,408,6670,221502,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4439,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
19/12/2020,Puducherry,,,,453627,Samples Sent,41982,411613,32,,201,Hospital,,,,42846,138,Home,,243,,,,,91154,48308,,,,,,207,,408,6590,221346,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4456,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
20/12/2020,Puducherry,,,,456079,Samples Sent,42018,414017,44,,190,Hospital,,,,43252,155,Home,,239,,,,,91619,48367,,,,,,207,,408,6840,212946,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4489,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
21/12/2020,Puducherry,,,,458050,Samples Sent,42032,415945,73,,192,Hospital,,,,43214,140,Home,,234,,,,,91724,48510,,,,,,207,,408,6740,213246,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4488,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
22/12/2020,Puducherry,,,,461245,Samples Sent,42081,419078,86,,187,Hospital,,,,43731,173,Home,,240,,,,,92324,48593,,,,,,207,,408,6690,212896,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4507,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
23/12/2020,Puducherry,,,,464220,Samples Sent,42115,422024,81,,178,Hospital,,,,44036,172,Home,,225,,,,,92654,48618,,,,,,207,,408,6640,212046,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4527,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
24/12/2020,Puducherry,,,,467228,Samples Sent,42155,424989,84,,170,Hospital,,,,44086,194,Home,,225,,,,,92755,48669,,,,,,207,,408,6590,211946,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4547,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
25/12/2020,Puducherry,,,,470201,Samples Sent,42184,427942,75,,158,Hospital,,,,44116,191,Home,,222,,,,,92812,48696,,,,,,207,,408,6540,211896,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4575,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
26/12/2020,Puducherry,,,,473586,Samples Sent,42217,431289,80,,172,Hospital,,,,44117,186,Home,,239,,,,,92845,48728,,,,,,207,,408,6590,211746,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4593,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
27/12/2020,Puducherry,,,,476570,Samples Sent,42265,434181,124,,,,,,,44140,,,,,,,,,,,,,,,,207,,408,,,,,,,,,,,,,,,,,https://covid19dashboard.py.gov.in/LabTestReport,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
28/12/2020,Puducherry,,,,478398,Samples Sent,42298,436047,53,,147,Hospital,,,,,210,Home,,194,,,,,92917,48803,,,,,,207,,408,6390,211436,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4613,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
29/12/2020,Puducherry,,,,481987,Samples Sent,42340,439591,56,,158,Hospital,,,,44273,205,Home,,210,,,,,93131,48858,,,,,,207,,408,6240,212309,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4628,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
30/12/2020,Puducherry,,,,485332,Samples Sent,42366,442895,71,,163,Hospital,,,,44419,200,Home,,201,,,,,93348,48929,,,,,,207,,408,6165,212169,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4644,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
31/12/2020,Puducherry,,,,488451,Samples Sent,42402,445976,73,,166,Hospital,,,,44504,218,Home,,210,,,,,93507,49003,,,,,,207,,408,6115,210529,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4663,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
01/01/2021,Puducherry,,,,491519,Samples Sent,42434,448882,203,,150,Hospital,,,,44727,216,Home,,189,,,,,93778,49051,,,,,,207,,408,6065,210479,,,,,,,,,,,,,,,,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
02/01/2021,Puducherry,,,,493897,Samples Sent,42444,451332,121,,,,,,,44700,,,,,,,,,,,,,,,,207,,408,,,,,,,,,,,,,,,,,,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
03/01/2021,Puducherry,,,,496376,Samples Sent,42494,453709,173,,,,,,,44705,,,,,,,,,,,,,,,,207,,408,,,,,,,,,,,,,,,,,,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
04/01/2021,Puducherry,,,,498724,Samples Sent,42523,455972,229,,157,Hospital,,,,44892,200,Home,,197,, ,,,94085,49193,,,,,,207,,408,5945,210224,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4730,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
05/01/2021,Puducherry,,,,502458,Samples Sent,42570,459609,279,,162,Hospital,,,,45034,211,Home,,201,,,,,94327,49293,,,,,,207,,408,57040,210174,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4744,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
06/01/2021,Puducherry,,,,506015,Samples Sent,42604,463049,362,,157,Hospital,,,,45281,215,Home,,205,,,,,94617,49306,,,,,,207,,408,56990,210994,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4762,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
07/01/2021,Puducherry,,,,509392,Samples Sent,42639,466413,340,,,,,,,45533,,,,,,,,,,,,,,,,207,,408,,,,,,,,,,,,,,,,,,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
08/01/2021,Puducherry,,,,512803,Samples Sent,42659,469855,289,,168,Hospital,,,,45748,175,Home,,207,,,,,95351,49603,,,,,,207,,408,56890,201779,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/4796,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
09/01/2021,Puducherry,,,,516036,Samples Sent,42695,473048,293,,,,,,,45886,,,,,,,,,,,,,,,,207,,408,,,,,,,,,,,,,,,,,,https://health.py.gov.in/,https://covid19dashboard.py.gov.in/LabTestReport,
